song_id,danceability,duration_ms,energy,acousticness,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
5CnPPESrUPsVTsb99s42Ej,0.469,213470,0.894,0.0021,0,0.00068,9,0.082,-4.785,1,0.0734,128.569,0.790
4Vhq6lkvT1f9mna51yFdoj,0.378,240004,0.903,0.1480,1,0,8,0.188,-5.232,0,0.5140,179.265,0.206
2egGsu9X7zdNJxU9Kftq6l,0.599,217960,0.818,0.0095,0,0.00571,10,0.297,-3.652,0,0.0394,128.159,0.366
7fMG4HNSKzBFKthjmeW8LU,0.665,177960,0.531,0.2610,1,1.97E-06,1,0.111,-8.577,1,0.2980,81.343,0.539
02x8VKdgfHC383faTfQAxr,0.665,295453,0.612,0.4870,0,0.000194,2,0.183,-4.664,0,0.0314,120.989,0.250
37rKwjBHaZurlyPYy3Nqvz,0.747,235983,0.525,0.0531,0,0,6,0.039,-7.164,0,0.3130,94.949,0.699
24eBejnVCRxYtfywwB74v5,0.776,176827,0.712,0.0620,0,2.06E-05,1,0.049,-4.201,0,0.0429,130.000,0.956
5S3NpJBqacEUrxceiAy5lI,0.440,307987,0.372,0.7980,0,5.64E-05,6,0.118,-10.6,1,0.0328,159.887,0.281
3EA4HwrlLdDJ3b4cX7JfqC,0.611,247572,0.742,0.0077,0,0.831,7,0.232,-7.402,1,0.0445,103.039,0.343
1XcMFzqbxSetwtsgcmpd9x,0.842,305213,0.663,0.1700,0,3.66E-05,4,0.098,-7.227,0,0.0364,125.007,0.343
5lmMoocYsTT0yRgfMSDizZ,0.506,206213,0.838,0.0358,0,0,4,0.256,-5.685,0,0.0417,140.077,0.248
14tdzjrC0rHExDaosbJlfJ,0.821,301920,0.456,0.2700,0,2.08E-06,1,0.080,-7.581,0,0.0518,133.871,0.936
5M0V9mmSyxDbjgDQ5ktoLV,0.362,193855,0.972,0.0003,0,0,4,0.161,-3.904,1,0.2150,102.409,0.051
0fqFKDW0OUuuZSNaQjt8fp,0.738,217467,0.293,0.6830,0,2.19E-05,7,0.072,-7.414,1,0.1500,84.023,0.862
0mbGHKzGjJx1omRaqNgwmB,0.158,1943484,0.574,0.0058,0,0.579,8,0.347,-25.155,1,0.1790,110.004,0.030
1YmqAwomMjcSELTuk3qCOj,0.584,275071,0.429,0.6450,0,0.00154,1,0.113,-6.153,1,0.0552,82.001,0.162
2lxiwqCxyXDxL8xks4aXBu,0.484,223920,0.587,0.7020,0,0,4,0.330,-4.651,1,0.0510,174.416,0.790
1Pt2CPkAkPIki1qapq2dCt,0.693,226560,0.871,0.0785,0,0,3,0.247,-5.252,1,0.1240,94.940,0.356
2MYfUH4Zo7gphaxmMVDrie,0.606,232333,0.872,0.2620,0,0,7,0.125,-2.114,0,0.0519,129.965,0.226
5xMGVCPC8fptCrhBGqeFxa,0.818,181394,0.475,0.3670,0,9.14E-06,9,0.052,-11.088,0,0.1700,78.496,0.724
7APlp9ZOXPuv9CzONC68T8,0.429,99093,0.929,0.0355,0,0,0,0.824,-3.176,0,0.0754,153.289,0.497
2j9AomTG3MqERKJ4luoL1G,0.588,280532,0.606,0.2990,1,0,8,0.688,-10.516,0,0.4560,155.948,0.536
0vsuDbZZ7llAd299f0xxc3,0.464,239053,0.738,0.0262,0,0.00202,9,0.143,-7.304,1,0.0413,119.764,0.369
3sBfItjYrLgKrCPIZndhc6,0.589,225333,0.669,0.0505,0,0,0,0.131,-4.835,1,0.0253,92.060,0.421
24WkSw7HQ8JIfcEefvJkcq,0.801,230885,0.797,0.0405,0,2.37E-06,2,0.115,-4.319,0,0.1630,97.010,0.801
64LxDEEDDtQfb4bTadJsyX,0.427,184000,0.603,0.0026,0,0.0125,7,0.156,-7.812,1,0.0309,75.058,0.178
6PnmrzPJXoDBj5NKUCnC8e,0.589,217920,0.616,0.5170,1,9.33E-06,1,0.123,-3.401,0,0.0987,83.937,0.305
0i4ggi1qGPbr8OqaKBm5iY,0.449,238627,0.635,0.0003,0,4.65E-05,1,0.332,-7.557,1,0.0397,166.040,0.273
2E01JGJGMa5gW1PmqAWYXG,0.550,246447,0.875,0.0665,0,0,11,0.658,-0.755,0,0.3000,113.707,0.291
65oAtBPpdlrKtVCIioBsiT,0.564,269693,0.404,0.1500,0,7.61E-05,2,0.147,-11.599,1,0.0283,127.886,0.328
3fibIzbkYbvTmdoD5u2nPm,0.710,235733,0.822,0.0252,1,3.21E-06,1,0.173,-4.912,1,0.0631,129.967,0.353
19gXFTxlnKQf0xjk5d6Y45,0.329,297173,0.861,0.0079,1,2.88E-06,11,0.084,-5.855,0,0.1470,195.303,0.599
0jREd56kAWsJUGsQbBsWPl,0.758,241970,0.598,0.0249,0,0,0,0.037,-3.81,1,0.0465,84.805,0.801
6Pqe4gyiGxUmYOGUU2Izni,0.554,149961,0.245,0.8380,1,0,9,0.211,-12.812,1,0.0646,183.405,0.744
7J4gq1xNP3IsG6lDk0eSa7,0.572,241587,0.661,0.5900,0,0,4,0.121,-5.304,0,0.0472,129.093,0.386
3ZHjQSfJ46zjFbt79MAqD2,0.525,236520,0.776,0.0114,0,0,7,0.117,-5.598,1,0.0321,127.046,0.413
4gVwRSCyE40hU3cq8qdkwD,0.668,193733,0.875,0.0428,0,0,4,0.379,-3.963,1,0.0447,92.992,0.934
6hNkAbTxNp5VYMZQuWfMxN,0.436,288480,0.802,0.0091,0,0,2,0.101,-7.182,1,0.0509,128.070,0.439
5SP3MQuYB2tqhhFx0Ukk3s,0.401,345840,0.966,0.0001,0,0.00462,2,0.067,-5.766,1,0.0393,94.017,0.195
17emWpF3SHGmuIu46LnWMB,0.863,189013,0.705,0.0500,1,2.21E-05,8,0.524,-6.202,1,0.3100,145.099,0.599
2v162mDpVPU2tUhKZtgjpV,0.586,305001,0.276,0.7990,0,0.00712,11,0.192,-13.294,0,0.0323,143.939,0.342
25mldAmMHYzXhDXCxTpTHy,0.326,244813,0.724,0.0024,0,0.006,0,0.081,-7.814,1,0.0355,137.620,0.289
6enLk2V2s0M6D6PGLjHxYv,0.320,133378,0.621,0.0429,0,0.896,7,0.080,-12.207,1,0.0563,128.025,0.319
73s3kX73ilWxEwPjvFb28C,0.588,164427,0.494,0.3990,0,0.529,0,0.090,-10.38,1,0.0294,89.815,0.506
1TCSh3FmB3Hhi5KeyHr7l3,0.607,199400,0.569,0.5230,1,1.05E-05,5,0.085,-6.438,1,0.4130,119.446,0.289
5zgJMUITMfHPl9GevqGj8W,0.657,202687,0.811,0.0038,0,0,5,0.289,-5.137,0,0.3130,161.210,0.717
1UMceVu1QG1jBag01WhRKy,0.392,229024,0.690,0.3350,0,0,11,0.074,-5.04,1,0.0430,163.497,0.476
2FHdoPa5aWaAmjuf362KJ0,0.692,243787,0.728,0.0131,0,0,6,0.329,-5.13,1,0.1710,127.995,0.642
43QhrhgRrH9NWy6eoUro4X,0.630,227253,0.736,0.0507,0,0.00244,10,0.109,-7.302,0,0.0384,137.948,0.919
4KPtQTjH6RCReZV9SZOpmp,0.585,124891,0.883,0.0717,0,0,1,0.081,-6.24,1,0.0466,143.974,0.813
7EEpVPYeW8Ycaw2SlP1u7f,0.535,281987,0.883,0.0214,0,1.17E-05,9,0.028,-5.456,1,0.0330,108.020,0.253
1aqZ4wT92JwutkhYg6Law5,0.371,321000,0.811,0.0092,0,0,11,0.325,-4.604,1,0.0335,79.993,0.245
0gN3t9TfN2UJrSO2lonWjw,0.141,241651,0.615,0.1030,1,0,8,0.151,-6.234,1,0.0432,180.453,0.096
7n1y18wPhZv5YxpR6nFBck,0.755,257600,0.630,0.1170,1,0,5,0.124,-5.909,0,0.0838,150.141,0.368
2BnfMbmWbfqi7ac5y7GHXn,0.564,248707,0.745,0.0124,0,0,0,0.146,-4.333,1,0.0403,133.901,0.358
7mnJgJhtuBEMRNoERn1OOa,0.612,210773,0.494,0.0123,0,2.70E-05,11,0.102,-10.365,0,0.0606,147.964,0.147
0iVgCwZcQh6ONvwjNuGPFt,0.564,279973,0.584,0.1170,0,0.000323,5,0.122,-6.934,1,0.0280,102.197,0.179
7jGr8wzgwOVLuktY66qM5f,0.625,307347,0.524,0.3610,0,2.67E-06,1,0.083,-8.227,0,0.0369,139.968,0.191
7FnEVZQNLuIRX9d920WRZ4,0.546,346013,0.419,0.3870,0,4.01E-06,7,0.139,-9.198,1,0.0267,112.107,0.266
5BxVRqpZi6tIhAap1ZjzVD,0.541,308360,0.982,0.0077,0,0.000765,2,0.291,-4.908,1,0.1070,104.030,0.722
5NSmVuhSf3JxrCewijurpf,0.566,186433,0.597,0.8320,0,0,8,0.252,-10.814,1,0.0370,151.361,0.873
6ficUPpshKKUmKa6SLN7Oq,0.811,208200,0.717,0.2670,1,0,2,0.128,-4.293,1,0.0511,97.992,0.802
2o0V0AATmWmCmMOAFWDuEV,0.385,267973,0.654,0.2120,0,0,4,0.136,-6.635,1,0.0342,164.196,0.125
348qSa1KejmhpWgCpsfSxb,0.464,194253,0.845,0.0297,0,6.40E-06,6,0.302,-2.927,1,0.0508,75.029,0.437
6r9cqn3KG824MXSo7sHPlK,0.592,222693,0.990,0.0000,0,9.79E-06,11,0.114,-3.091,0,0.0686,128.014,0.824
76PS07wzG7zYMy8rHPjL2t,0.378,167533,0.250,0.9580,0,0.00118,5,0.124,-11.51,1,0.0292,168.071,0.415
4QZxGuNnoAth7qxzVOd3oR,0.837,239240,0.807,0.0381,1,0,11,0.206,-3.288,0,0.2840,94.968,0.721
04f3ea1BQlVrhhmxS0qMDH,0.503,215480,0.307,0.8910,0,0.0269,3,0.038,-10.117,1,0.0543,78.709,0.388
2If89DLgyxim3AnIcauAnh,0.742,296053,0.682,0.1890,1,0,8,0.156,-9.033,1,0.0414,101.026,0.143
2UaSapjHWf55N6ZWlkvWPu,0.591,280653,0.410,0.5990,0,0.000346,9,0.189,-8.762,0,0.0229,96.003,0.308
3Wwba621okL6wwGn6KMzre,0.414,137733,0.019,0.9910,0,0.892,7,0.051,-39.385,1,0.0557,74.477,0.195
4NEHk031FZR2KzWFtzFK42,0.579,217511,0.796,0.2650,0,0.0154,9,0.348,-8.196,0,0.0810,80.982,0.881
7fzyYXzeWLuaHpgMR9pmsx,0.583,198973,0.401,0.0994,0,0.00826,4,0.175,-7.345,1,0.0302,117.944,0.229
7amkWxIK2pZFHd9Ao0UG0o,0.474,209493,0.945,0.0208,0,0,10,0.082,-3.368,1,0.0351,147.975,0.894
2L6fYOGi2YAwTI0pmGorc7,0.314,223923,0.877,0.0001,0,0,3,0.090,-3.207,0,0.0582,177.600,0.516
4bD9z9qa4qg9BhryvYWB7c,0.590,223460,0.555,0.4810,0,0,2,0.192,-6.852,1,0.0271,84.032,0.191
5hk73dL1v4ZX2deqiFiBW5,0.692,216013,0.858,0.0674,0,0.00347,2,0.064,-3.724,1,0.0587,143.982,0.896
0bdL8X3MrX51dRz231BFtv,0.687,199027,0.907,0.0011,0,0.000149,0,0.260,-5.917,1,0.0341,127.971,0.661
163ZkKtGjrCU3GquoCqiZZ,0.434,264658,0.907,0.0002,0,2.51E-06,6,0.321,-3.967,1,0.0468,150.046,0.391
4lZjHEJXzKCCTVPtgYcypv,0.398,212600,0.828,0.0002,0,0.742,8,0.098,-8.511,1,0.0570,109.308,0.463
3LM3OD5xXizOIMkUZ9t6fe,0.688,170840,0.773,0.0191,1,0,0,0.496,-5.329,0,0.0416,155.031,0.807
7279cZz7RhBAmRHAPraTeV,0.372,309520,0.394,0.8170,0,0,0,0.290,-8.157,1,0.0371,140.844,0.293
6JmV5cyTQ934NxLY4Z0tg1,0.450,212560,0.787,0.0256,0,1.02E-06,6,0.109,-3.913,1,0.0403,122.994,0.486
621CFhl91BygHysX0igkyY,0.475,205213,0.822,0.0239,0,0,0,0.101,-5.359,1,0.0433,180.938,0.884
7tURQQhMTcJXIVe1dvji7v,0.373,314547,0.530,0.0716,0,0,5,0.155,-6.445,1,0.0280,143.902,0.214
1PGCzcLCqV1yu9M3FmxKlu,0.647,339720,0.864,0.0054,0,0,5,0.403,-5.19,0,0.0296,125.095,0.767
6BG6rbPZp6lEXy7KN2mCDg,0.298,148061,0.125,0.8790,0,0.865,2,0.094,-27.471,0,0.0373,81.360,0.323
1p4rYrxjVkj6v2eMzRhLfA,0.459,252693,0.764,0.3260,0,0.22,5,0.074,-7.001,1,0.0359,81.503,0.384
59AAuV11OFaL8VX98tLxYx,0.663,212902,0.471,0.5270,0,0,5,0.329,-4.518,1,0.0349,139.759,0.762
25n4NECujqOxQHdXVIVc9I,0.499,211533,0.776,0.0726,0,0,8,0.281,-4.793,1,0.0682,173.979,0.526
4uiYbSb9a0jbNctHif2j4w,0.068,2558287,0.210,0.8090,0,0.897,4,0.087,-29.314,0,0.0886,75.267,0.039
0yKofKiiFvtcFuORjD5gyi,0.613,226827,0.262,0.8510,0,5.85E-05,0,0.103,-9.745,1,0.0274,109.005,0.294
1jU8PY3PkrH9CyySlwjb3F,0.419,281080,0.621,0.0040,0,0.000153,0,0.140,-5.616,1,0.0297,165.968,0.215
4gShB3VkRqeP7FT4AcdxJ5,0.679,179330,0.821,0.2530,1,0,8,0.623,-8.452,1,0.3030,103.014,0.614
1twLxJP3DWzN4NDOV01sQ5,0.614,364818,0.814,0.2960,0,0.382,9,0.065,-9.731,0,0.0515,128.024,0.345
457p7UH7hoHrbA2iI4PSCA,0.499,206480,0.843,0.0138,1,0,6,0.124,-2.224,1,0.1130,127.932,0.533
5HjXHLruir1Av0gpuiwVmq,0.904,163413,0.557,0.1330,1,0.00261,1,0.093,-6.717,1,0.3400,90.844,0.819
72FdcAg79So8xaAHs2mbrB,0.701,273904,0.781,0.0908,1,1.75E-06,5,0.358,-8.493,1,0.1340,86.006,0.459
3MwZoGEVR9i2AWzA8Vko9O,0.291,463667,0.640,0.0513,0,0,4,0.426,-6.269,1,0.0696,82.957,0.229
50Cwq4LUhv4dYty6WSbbvV,0.585,252218,0.700,0.2730,1,0,11,0.439,-8.557,0,0.3950,79.889,0.269
5FgLLtrDU4Ex2ezB9anpH5,0.456,209453,0.637,0.0171,0,0,6,0.194,-4.773,1,0.0354,155.950,0.436
7z0JDE4w67HXt5lEWsU2Hj,0.798,479747,0.465,0.4110,0,0.224,9,0.323,-10.412,0,0.0981,104.960,0.348
3AhEF2J0fy33PdGYEkzqm2,0.519,271933,0.971,0.0042,0,6.26E-06,7,0.651,-3.403,1,0.0977,138.059,0.490
6O9hBwcZKrzCVVhEeoieko,0.065,229517,0.088,0.9490,0,0.988,7,0.098,-27.806,0,0.0430,73.028,0.033
5Zxag6MRK1YCumP1XP3lZg,0.815,160869,0.741,0.0579,1,0,1,0.223,-6.862,1,0.4300,115.213,0.765
5ASYKV7L20Xz5Cub2t4FeA,0.434,251013,0.595,0.5800,0,0,7,0.152,-5.312,1,0.0491,129.307,0.323
7KCwb4Fve83ttaluavFDv9,0.679,210787,0.696,0.0727,0,0.0152,0,0.235,-6.477,1,0.0310,124.971,0.190
3D7izPzeEcz7lBhcCZJccl,0.501,307173,0.858,0.0039,0,0,5,0.119,-6.27,0,0.0578,121.018,0.361
6PtmdbZEEv7XReUEVQSmmL,0.675,326107,0.648,0.0818,1,0,1,0.584,-4.748,1,0.1610,130.968,0.293
2scd9lw4ljzDwMfG3WW4gD,0.477,292640,0.846,0.0283,0,3.84E-06,8,0.379,-5.108,1,0.0965,161.300,0.581
0aSgzAUObtmSSwh1yO6shv,0.415,278547,0.168,0.9720,0,0.000585,9,0.113,-12.223,1,0.0404,90.321,0.235
7mfn1O2YQifrW5nZhAhCGL,0.392,221827,0.942,0.1580,0,4.48E-05,9,0.802,-8.62,1,0.5590,174.311,0.582
0nzsCN9rtXdugPoiIT49Kj,0.852,317581,0.934,0.2020,1,0,11,0.223,-3.497,0,0.3650,98.016,0.708
4tpeXx5XfqGdjITefUN3Rr,0.365,330484,0.158,0.9530,0,0.0392,3,0.096,-14.019,0,0.0352,123.531,0.074
3q2MMLsB1OpY61k0C89Z3x,0.510,275573,0.981,0.0002,0,4.84E-05,4,0.840,-3.872,0,0.0666,131.030,0.395
4r7iDEGdW2Gw9hJlCbi5qL,0.693,204507,0.400,0.9030,0,0.803,2,0.099,-11.631,1,0.0319,117.954,0.573
19JoqD0UEmqnQ0ynmCAQwp,0.867,255693,0.638,0.0150,1,0,6,0.157,-6.657,0,0.0643,113.969,0.280
0A2J5TumCpT4aJVvQHNEQW,0.464,252760,0.321,0.8770,0,0,2,0.079,-11.12,1,0.0418,93.528,0.306
53orRX6MudB9jhW0sKZWhW,0.831,257489,0.782,0.6260,0,0.00104,0,0.101,-3.712,1,0.0460,138.036,0.856
2suQHh6zqObafvp5yFhWIh,0.732,159413,0.592,0.4830,1,4.29E-06,0,0.245,-9.374,0,0.0343,139.955,0.405
694CyIR0ghq9USCLU4F6sc,0.809,212689,0.540,0.1670,0,0.000248,4,0.084,-8.618,1,0.0397,112.318,0.859
6ibbHAoBrdqJxo345QGumd,0.811,210815,0.315,0.0439,1,0,0,0.126,-11.55,1,0.0438,100.024,0.972
2i2zYdN4KCkTCDscdMYr87,0.645,203520,0.891,0.0932,0,3.88E-06,6,0.379,-2.505,0,0.0387,124.915,0.568
5Zs8pdS4bgBqX3uSTdvNQY,0.532,226244,0.889,0.0001,0,0.00706,1,0.094,-5.474,1,0.0543,93.994,0.508
141P7NlXMEOGbaJIrvGqvi,0.787,273010,0.485,0.0224,1,0,7,0.246,-8.299,1,0.1140,97.987,0.537
7iEo3ipnJoBKW1ejz9vPYe,0.617,198081,0.687,0.3670,0,0,11,0.123,-4.128,0,0.0568,123.861,0.190
144VTMTXicEwTOJQPcrpAF,0.165,257093,0.919,0.0011,0,0,5,0.395,-5.321,1,0.1430,83.382,0.306
7yzFUknHiad4kRBfHq2ki1,0.563,286560,0.972,0.0003,1,0.00499,7,0.102,-1.751,1,0.0896,91.922,0.619
1EbUvGMGNtR5VoJOXDwgm6,0.848,120463,0.898,0.0651,0,2.26E-05,1,0.062,-8.702,1,0.0915,134.930,0.897
4nkRk3BRQaW941xxtZVBew,0.511,182800,0.413,0.6030,1,0,2,0.219,-10.839,1,0.0725,80.595,0.736
612SYVkgQ1cbMSkSPIjb36,0.757,167853,0.704,0.6370,1,0,6,0.188,-5.203,0,0.0604,107.974,0.763
1W6LZGinxm6voDaC8NVnDU,0.265,246272,0.224,0.0553,0,0.95,9,0.118,-20.237,0,0.0466,119.784,0.039
6IF2P93LkyW4GqDQu1yS7H,0.582,238971,0.375,0.7020,0,0.0631,1,0.136,-13.277,0,0.0329,129.909,0.106
2Kl1E3NdbzT7vVi93TffoX,0.649,352969,0.792,0.0036,0,2.87E-05,9,0.104,-3.505,1,0.0430,128.032,0.235
2R0eqSxBNxlKmfLjAwaj0C,0.445,235280,0.682,0.3570,0,7.28E-06,10,0.109,-6.686,1,0.0289,181.640,0.631
56tNMp3B93TFDbWRg92qZS,0.330,281907,0.452,0.3060,0,7.36E-06,9,0.052,-8.812,1,0.0320,134.762,0.202
58pnv11Ku9Gak5OeeREw9C,0.579,226720,0.691,0.0074,0,0.000769,5,0.444,-4.787,0,0.2130,143.402,0.745
2n1jBz26dVBtSbMvJNjGsu,0.470,233240,0.878,0.0172,0,0.054,4,0.235,-3.391,0,0.0429,114.986,0.322
74Xdx4ezYQQlg8wKswq25T,0.529,216667,0.794,0.1220,0,0,5,0.117,-3.903,1,0.1640,119.956,0.543
2IWtloZYQDcP8Ashwx8QEF,0.542,227160,0.795,0.0051,0,0.019,4,0.085,-3.63,0,0.0368,92.234,0.431
4OMKQBq51PnjZz042AghkR,0.514,246773,0.730,0.4740,1,0,4,0.511,-8.491,0,0.3870,167.655,0.699
2zmuNa0k9apz1QQGk3ClQb,0.692,106373,0.426,0.7060,0,0,1,0.593,-8.706,1,0.1550,104.303,0.600
3Px6rA0efiFjaIImH9pdaR,0.439,237573,0.505,0.3550,1,0.00549,1,0.134,-9.572,0,0.1290,84.736,0.420
53l4LGUeZKCDZI1u25kQDN,0.786,302840,0.547,0.0397,0,0.272,1,0.038,-11.416,1,0.2620,92.603,0.683
0YIyyTbaIM0MYrfOLhvlrI,0.921,198800,0.555,0.1380,0,0,10,0.060,-8.668,1,0.1020,107.978,0.960
1jG29zp5Xmo9PdDdf1b6mO,0.769,267227,0.676,0.0459,1,0,2,0.111,-9.038,1,0.3430,96.976,0.704
2d0i3d0vDQXhkhFy2ieQtx,0.579,159872,0.934,0.0006,0,0,3,0.305,-3.422,1,0.0431,132.999,0.704
0Altlm3kLPob56k2qqR4i2,0.562,207133,0.682,0.0281,1,4.50E-05,0,0.125,-5.883,1,0.0898,174.071,0.385
4Pl0i6WAf7Xf8v0GdLwqit,0.290,589920,0.396,0.5240,0,0,5,0.122,-10.039,1,0.0380,134.863,0.222
7fvgzmfXxrdTcrL3xh2cBD,0.545,230013,0.607,0.5130,0,1.33E-06,1,0.207,-6.778,1,0.0356,76.987,0.235
3s7SAlA1NPlgddOxZEwmm6,0.677,262560,0.865,0.0382,1,0,9,0.228,-4.254,0,0.0604,136.996,0.622
13keyz9ikBe6ZpRasw7l4X,0.460,330693,0.788,0.1510,0,0.000425,8,0.339,-8.49,1,0.0403,157.887,0.495
2HQY0sXTrBJCuxqJxbeMWB,0.372,159711,0.247,0.8960,0,0.00162,4,0.082,-12.633,1,0.0336,181.763,0.241
5kgyNmIytvTGGuiv0MwzZp,0.745,157040,0.539,0.4320,0,0.00162,0,0.083,-4.41,1,0.0271,95.893,0.886
267txPAKdhzYpRPWWSrH36,0.588,225680,0.743,0.1020,0,1.69E-05,8,0.075,-5.942,1,0.0346,131.943,0.423
3rm2WrETcJxFjOawcfiG3h,0.000,93452,0.000,0.1270,0,0.999,9,0.718,-18.685,1,0.0000,0.000,0.000
75Gx0GpA7IQhZDiphHc60q,0.771,182212,0.509,0.7170,0,5.13E-05,11,0.094,-4.749,1,0.0418,155.061,0.884
5lffpGkK5A4SAQdJSfTJso,0.544,326813,0.557,0.2170,1,0.000125,7,0.077,-10.554,1,0.0765,87.970,0.105
1Q1jlFs004vwB0DOznii3K,0.691,230853,0.542,0.0112,0,0,1,0.098,-8.161,1,0.1450,80.052,0.587
0Eeqmb7Z1U0T11yBNTvDoT,0.807,234200,0.699,0.6380,1,0,7,0.093,-4.555,1,0.2170,144.018,0.960
6mTnH6xSYwKohtsO9RFzcc,0.556,379500,0.792,0.0005,0,0.75,4,0.494,-6.723,0,0.0361,127.956,0.087
0eOrZh0eXsw99k8gFJUpq5,0.396,289756,0.398,0.8800,0,0,11,0.203,-6.15,1,0.0412,89.017,0.305
1KuVEZR4xuQVNr1KkanAV4,0.255,181960,0.468,0.8220,0,0.248,7,0.339,-6.43,0,0.0317,111.670,0.175
6dXK0YFIOZoFSgalrLpJzY,0.630,198035,0.937,0.0209,0,1.19E-05,11,0.331,-3.84,0,0.0339,101.005,0.645
0zjMTJUJAYBdyhAKyhLL4u,0.574,98756,0.122,0.7960,0,0,10,0.118,-10.353,1,0.0286,89.900,0.352
4iddUbzyhbLEqhsVcZmc7u,0.556,224667,0.818,0.3310,0,6.92E-06,4,0.498,-6.698,0,0.0363,143.988,0.403
1Qq7Tq8zZHuelGv9LQE2Yy,0.566,396968,0.538,0.4060,0,0.000497,6,0.979,-5.729,1,0.0346,121.154,0.315
4jgyACD7IpzYzTtbUr7NAT,0.587,216000,0.901,0.0037,1,0,11,0.379,-3.759,1,0.0370,146.041,0.800
5nHpjvTs9EQoK755qThyHt,0.919,264013,0.680,0.2630,0,0.000107,0,0.133,-7.171,1,0.0459,130.002,0.910
2BBwKogsgV6n2wxbC7MGFC,0.510,236200,0.951,0.0001,0,3.56E-05,11,0.408,-6.43,0,0.3000,145.841,0.342
6Aj2H0Z0v0JgnSfPEwCgW0,0.510,234285,0.710,0.6290,1,0,5,0.061,-6.891,0,0.1130,131.891,0.367
4LimlSNYAlc5TMCi32Yuy8,0.505,204517,0.917,0.0029,0,0.00396,3,0.204,-4.435,1,0.1640,124.953,0.390
71I9xjigtEcEYcbZgtvG1J,0.318,270813,0.445,0.9860,0,0.828,3,0.089,-9.597,1,0.0348,123.855,0.096
0na8x6EOqjHsGABdB90TIC,0.456,254213,0.608,0.2870,0,0,10,0.101,-5.815,0,0.3280,58.875,0.491
25GRgMoXezppQjLjSDLKf5,0.763,211888,0.760,0.0392,0,0,0,0.133,-4.672,1,0.0596,163.969,0.916
5LaFx91BE5YY9DpXml7L3Y,0.751,266973,0.760,0.1620,1,0,7,0.242,-4.867,0,0.0524,140.743,0.824
3b5YHReWhnrlfHS7nk7YeQ,0.685,250187,0.872,0.0350,1,0,1,0.228,-5.828,1,0.2940,85.850,0.546
51ySuLraP9Oirk2XHwQnTA,0.601,259080,0.793,0.0270,0,6.88E-05,8,0.163,-4.459,1,0.0356,107.987,0.296
2IIhviXBY0Ikmlbm2DHByJ,0.796,257301,0.878,0.1710,0,0,1,0.234,-3.325,1,0.1850,144.001,0.795
1BoUHrabgfNoIJ3Wk4iwsg,0.666,157707,0.647,0.5960,0,0,9,0.053,-5.236,1,0.0316,115.186,0.822
4s0O3I5ZpVYfbuZKvNVfRD,0.567,198261,0.894,0.0003,0,0,5,0.155,-2.901,1,0.0361,115.041,0.349
6rpi77GqamZNoltbZ5ksdi,0.483,255960,0.651,0.3770,0,0.0286,6,0.117,-6.358,1,0.0345,98.732,0.530
2L7mrYVvjtTssCK2hDI1zJ,0.911,332459,0.552,0.0018,1,2.16E-06,2,0.096,-8.311,1,0.1990,97.239,0.384
14TyEaSTlt6b8hWYp6reW6,0.731,173893,0.747,0.5540,0,9.41E-05,8,0.185,-4.303,1,0.0361,140.111,0.842
5WZXfM7kHpZi7Zi6XlFgGy,0.694,264814,0.813,0.0065,1,0.000467,1,0.249,-4.129,1,0.3350,127.834,0.741
0H7uRp4w4GP9fhAvh9Jih0,0.513,242560,0.855,0.0254,0,0.000399,4,0.510,-6.298,0,0.1020,129.061,0.288
1xJ8RjDucztPOKB0ek95tf,0.578,237560,0.370,0.0085,0,0.00937,6,0.131,-13.379,0,0.0506,96.243,0.064
4OxtqhSBnOsgGc1yfYAfOn,0.465,241546,0.487,0.0483,0,0.344,11,0.095,-8.743,1,0.0399,97.847,0.203
2J4Alm5zUad4hB5bY2HhtV,0.660,203160,0.685,0.0165,0,0,2,0.442,-6.658,1,0.0477,119.991,0.320
7d4PcAQO2ELA5gHNMfqq88,0.504,164533,0.879,0.0177,0,0.00866,9,0.347,-7.442,1,0.0636,140.017,0.354
4aoTZHeWFCbquvIBhAUZlL,0.850,160747,0.466,0.1220,1,3.36E-06,1,0.105,-7.132,1,0.0538,114.026,0.218
0wCWiSuGWwdS6DuKws9SOD,0.513,200560,0.379,0.5750,0,0.297,11,0.090,-10.219,0,0.0340,85.017,0.299
5yfHDmZHjMw2gLjbghG90V,0.849,253091,0.558,0.0498,0,0.00634,10,0.119,-9.23,0,0.0437,109.991,0.350
39RWgrQOBCLQH88wy0TBm9,0.739,289627,0.520,0.0754,1,0,9,0.382,-6.301,1,0.0679,126.037,0.247
43uFv6f0uBYBhfr6XncqAe,0.497,220267,0.619,0.1890,1,0.0285,2,0.218,-7.836,0,0.0388,128.083,0.039
3n4M80UmJNHws4ZqdM7KEF,0.691,236400,0.407,0.7920,0,0.642,0,0.783,-9.053,1,0.0473,128.039,0.491
0j2Tw0MkOFKzXpwJLzW3vD,0.304,247360,0.175,0.8920,0,1.95E-05,0,0.084,-14.034,1,0.0311,93.716,0.162
44lUcHz7LXhvdlwLy8WsBg,0.673,265000,0.642,0.0668,1,0,1,0.161,-9.367,1,0.0420,135.129,0.202
41gpULppid9CBknIuRWH6r,0.132,590000,0.142,0.1450,0,0.2,10,0.138,-27.18,0,0.0976,81.254,0.016
